unique_id,Name,Address,City,State,is_closed
DNFOQYPK,Sport Clips,145 GARTH LN,LAKE DALLAS,TX,Y
QWCUDRPY,Bowl-M-Over,64 E DYKE ST,WELLSVILLE,NY,N
VRESDHLM,N One Technologies Inc,712 WESLEY AVE,TARPON SPRINGS,FL,N
UIGOBYCW,CAROLS UNIFORM,4578 OAKLEY PIRKLE RD,AUGUSTA,GA,Y
ZCPHKGQT,LUMSDEN & INGE PC,543 MAIN ST,DENNIS,MA,N
VTJOQSWF,McCrays Backyard BBQ,1098 S MILITARY TRL,WEST PALM BEACH,FL,N
HBVCMNAY,Edy Stumpf MFT,4050 KATELLA AVE,LOS ALAMITOS,CA,N
OKEZHJLB,Neat As A Pin,3899 MANNIX DR,NAPLES,FL,N
HZRUXFKI,Stephen S Williams DDS,5112 STAGE RD STE 4,MEMPHIS,TN,N
JXNIWRGL,Mad Moose House of Barbeque,53 CHENANGO ST,BINGHAMTON,NY,N
DHOLTYWB,SCHWARTZ CAROL R. MD,2509 PICO BLVD,SANTA MONICA,CA,N
KBRQNUAL,THE DOG HOUSE,6801 SE 180TH ST,OXFORD,FL,N
CVGHJEBP,Kohler Vet Clinic,1915 DEERHAVEN LN NE,ROCHESTER,MN,N
UROPZVWF,Maintenance Shop,204 E MAIN ST,FERTILE,IA,N
MIRUSPOZ,Business Tax Relief Lawyers,2815 RUTH ST # 51,CORPUS CHRISTI,TX,Y
PEDCQAVK,Holland America Line Agent,550 W VISTA WAY STE 102,VISTA,CA,N
WQEXZSUK,All Around Handyman Llc,28 EMILY RD,NEW HAVEN,CT,N
WJXNAKPT,Us Post Office,1611 SYCAMORE AVE,HERCULES,CA,Y
NCYTDPWL,Church Anchor of Hope,1235 SETTLEMIRE RD,LEBANON,OH,N
XJLUFKOD,Anointed Skills,5016 URBAN AVE,DALLAS,TX,N
LAORKYCE,Dick Scott Ford Inc,315 N SHERMAN ST,MEXIA,TX,N
XNGSBDMH,Walsh Peter & Jennifer Rev,111 OENOKE RDG,NEW CANAAN,CT,N
YGKNVIQR,Smokes R Us,1332 MAIN ST,DICKSON CITY,PA,Y
THWZMJVY,Twisted Lime Island Pub,3916 148TH ST SE,MILL CREEK,WA,N
BYALRCGV,Shellco,333 ASHLEY FURNITURE WAY,ADVANCE,NC,N
RJLMNXIG,LAKELAND HILLS GOLF COURSE,5119 PAGE AVE,JACKSON,MI,N
XTDOBSHI,DKDiesel Performance & Offroad,2432 E BAKERVIEW RD,BELLINGHAM,WA,N
BUMXDHVO,Community Action Agency,150 LAFAYETTE RD,CLARKSVILLE,TN,N
QOZHGIYN,COMPASS SCHOOL,9811 GODWIN DR,MANASSAS,VA,N
FGSUCXJY,Banks Fire District 13,13430 NW MAIN ST,BANKS,OR,N
ZTXBDAMJ,CITY OF NEW YORK,330 E 21ST ST,NEW YORK,NY,Y
UKTPJZEW,CHARLES O ARNOLD COMMERCIAL REAL ESTATE,2401 15TH ST,DENVER,CO,Y
GXEAWLUD,BURN INVESTMENTS LLC,21964 E NICHOLS PL,AURORA,CO,N
QALYNGPF,CAMELOT DIGITAL PRODUCTIONS,1238 UNIVERSITY VLG,SALT LAKE CITY,UT,N
GJQANXLH,RebeccaYu/Business,2175 NW PROFESSIONAL DR,CORVALLIS,OR,N
EFMAXDNU,Rapid STD Testing MONROEVILLE,135 JAMISON LN,MONROEVILLE,PA,N
DACRKHQX,SANFORD-BROWN INSTITUTE,320 S SERVICE RD STE R,MELVILLE,NY,N
LMZJAREO,MEADOWCREEK GOLF CLUB,825 E 6TH ST,VOLGA,SD,N
WSLPMJNX,FRANKLIN CONCRETE,4804 PADGETT DR NW,HUNTSVILLE,AL,N
CBFYJMUV,Subway,1414 BOONE HILL RD,SUMMERVILLE,SC,N
JMKAIOTP,Reliable Contractors Inc,6851 10TH AVE SW,ROCHESTER,MN,Y
JBZCTLAD,K & M Welding Supply,608 E PEARL ST,JACKSON,MI,N
AFMWDZHR,HITCHEN POST,316 S MAIN ST,SCOTT CITY,KS,N
LXOUBHAK,Radiant Dolphin Press,727 SALEM CT,SAN DIEGO,CA,N
SHNZTADP,Pinnacle Labs International,284 INDUSTRY WAY,UPLAND,CA,N
DEYNIKLH,S Ervin Edelburg,4610 WRIGHT AVE,RACINE,WI,N
EHKPQTDV,Auto Glass Center,131 N BURLINGTON AVE,HASTINGS,NE,Y
XMSVHRFI,Waterloo United Methodist Church,21 E WILLIAMS ST,WATERLOO,NY,N
SZMVEGQC,Coffee Service Repair Inc,170 BRITTLE LN,HICKSVILLE,NY,N
HJCUWSVO,Generations Salon & Spa,302 W 1ST ST,RIPON,CA,N
EWUQKMIO,Boost Mobile,15134 INKSTER RD,REDFORD,MI,N
AFGBOXVL,Robert Wallis Robert L Wallis Lawn-Tree SVC,1625 2ND ST,VERO BEACH,FL,N
UHLQWBZV,Panaderia Odalys,103 N 12TH ST,WEST COLUMBIA,SC,Y
TNDBELRK,VILLAGE HARDWARE,4574 FIRETHORNE DR,MURRELLS INLET,SC,N
SDQUEYCH,BENCHMARK METALS FABRICATION,2646 N 3150 W,BRIGHAM CITY,UT,N
ETLOWDVK,Action Alert Security & Video,1195 N MILITARY TRL,WEST PALM BEACH,FL,N
DMVKHPFE,Design Tech Builders,14323 TASMANIA CT,SUGAR LAND,TX,N
RVKAMEDW,CertaPro Painters,6555 AXTON LN,DALLAS,TX,Y
GOAPYCQM,Lucy Rae,637 PHILADELPHIA ST,INDIANA,PA,N
EIXVFTQR,Keating Kathy Rl Est,825 S BROADWAY ST,BOULDER,CO,N
QWDBTLNV,Vigilant Fire Services,11135 LEFFERTS BLVD,SOUTH OZONE PARK,NY,N
XHTGMLJR,Samuels Sandra MD,18 KOEWING PL,WEST ORANGE,NJ,N
EFGZKJDW,Innovators Group Inc The,707 W MAIN ST,SEVIERVILLE,TN,Y
LGROJWKF,Action Awnings & Signs Inc,179 SPENCER ST,MYRTLE BEACH,SC,N
VQMCJUDK,Timeslice Technology Inc,609 N HARRISON AVE,SHAWNEE,OK,N
FYZIVXME,Public Storage,5232 ALBEMARLE RD,CHARLOTTE,NC,N
UBZXKYCE,SistaKeeper STL,11370 OLD HALLS FERRY RD,BLACK JACK,MO,Y
SRJOLXNB,Technical Source Group,373 LINCOLNWOOD RD,HIGHLAND PARK,IL,N
IQTESKPF,Dr. Georgette A. Bragan DDS,806 PRINCETON RD,WILMINGTON,DE,N
NKLMSZCA,Richmond Locksmith Emergency 24/7,512 BANCROFT AVE,RICHMOND,VA,N
JLHCMSKF,C & C Inspections PC,478 MOSSWOOD DR,HIGHLAND VILLAGE,TX,N
NJOMTZBR,BILLING PNBS,317 NW OVERLOOK DR,VANCOUVER,WA,N
YQVNHGKT,Baskin-Robbins,760 HIGHWAY 45 BYP,JACKSON,TN,Y
RJCBDFZO,Lollipop Land Childcare Center,1100 SAMPLE ST,MANSFIELD,LA,N
BXISRLPO,The Salvation Army,16325 N SANTA FE AVE,EDMOND,OK,N
XRSCOTDY,donita k rensberger,22590 RILEY RD,LAKEVILLE,IN,N
ELBZWOFT,Faruy'art,8646 MELROSE AVE,LOS ANGELES,CA,N
YQZODMFV,Russell Sue Consulting,3717 MORRIS PL,CINCINNATI,OH,N
MCBAREKQ,Yowza Frozen Yogurt,269 W MAIN ST,NORTHBOROUGH,MA,N
YNPDMGEK,Smethie William Massie MD,831 BURNS ST,WADESBORO,NC,N
DRBIAVYW,DELS CONSTRUCTION,9674 M 60,UNION CITY,MI,Y
PSCEDUAT,VIMENTURE,7200 S ALTON WAY,CENTENNIAL,CO,N
UMAOJRHK,The Insurance Playmaker,3352 BROADWAY BLVD # 407,GARLAND,TX,Y
NJXZBHDV,Watkins Site Development,2100 W CORNWALLIS DR STE B,GREENSBORO,NC,N
ZGWIJYTL,Pike's Tree Care,5129 W DEPUTY PIKE RD,MADISON,IN,N
QCMHOLTA,MICHIGAN FOOD SERVICE,15365 FRANCIS RD,LANSING,MI,N
DGFNYBVA,International Center For Heatlh,4535 TAMIAMI TRL,PUNTA GORDA,FL,Y
MHWQPZKN,Kcm Architects,2508 N CALVERT ST,BALTIMORE,MD,N
NEAZOBDG,Mazatlan,1165 E WISHKAH ST,ABERDEEN,WA,N
YMUCJZAL,Ebony,1425 W MARKET ST,ANDERSON,SC,Y
YLWRVEQT,Preferred Roofing Contractors,10790 WOODBUSHE DR SE,LOWELL,MI,N
YCMBROFQ,Wilde Wealth Mgmt Group Llc,7025 N SCOTTSDALE RD,PARADISE VALLEY,AZ,N
KGCYNSVT,Summit Machine Tool Manufacturing,9 MIDLAND AVE,MIDDLETOWN,NY,N
QAOSNKEM,D R Horton,20 COFFEE POINTE DR,SAVANNAH,GA,N
NDEJRPKM,AnOther OReilly ORiginal Gallery,2310 WILSON ST APT 2,ARCATA,CA,Y
RXLOMFYH,Gabriela R. Weinberg-Gitlin LMHC,8 HIGH PINE,GLEN COVE,NY,N
INFBTJSM,Award Mortgage,4725 MERCURY ST,SAN DIEGO,CA,N
ZPMUVXKL,BAKER CONCEPTS,331 JOHN KAY RD,TAYLORSVILLE,GA,N
CWXRSHBQ,Stevenson Ranch Veterinary Center,25832 HEMINGWAY AVE,STEVENSON RANCH,CA,N
SYDOFKWI,Honey Lee Ranch,7201 S DOUGLAS AVE,OKLAHOMA CITY,OK,N
EQPBCIVW,SPRING HILL VLNTR. FIRE DEPT,6973 AL HIGHWAY 87,TROY,AL,Y
ABKOVEJY,Layne Stephen,0 E 4TH ST,RICHMOND,VA,N
BEFNZOGH,Hat Trick Hockey of Binghamton,614 RIVER RD,BINGHAMTON,NY,N
MHDJIRUC,Kinston Auto Parts,105 W BLOUNT ST,KINSTON,NC,N
