unique_id,Name,Address,City,State,is_closed
HSKIGXAZ,HUNTINGTON BOARD OF REALTORS,640 6TH AVE,HUNTINGTON,WV,Y
SVAOHFDC,Trade Goldsmith,1010 S LONG DR,ROCKINGHAM,NC,N
PSNTUDCG,Aunt B's Longarm Quilting,140 WALCREEK DR W,GAHANNA,OH,N
FDHPRYLX,Hultman Scott R OD,1140 SHAW AVE,CLOVIS,CA,N
XTGZUBJV,MONTAGE DEVELOPMENT,31106 COAST HWY,LAGUNA BEACH,CA,N
FSZJWPRI,Plain & Simple Country,109 W CENTRE ST,SHENANDOAH,PA,N
IJDPXOZA,Michigan Carpet Cleaning and Restoration Inc.,7129 POPLAR DR,YPSILANTI,MI,N
IUMTHAKF,American Airlines,310 PLAINVIEW RD,TOPPING,VA,N
ZOGWXPIK,H.B. Reese Candy Company,925 REESE AVE,HERSHEY,PA,Y
IMNYZXRD,Country Inn,1945 25TH AVE,RICE LAKE,WI,N
WLBVJFTY,Waffle House,1227 VIRGINIA AVE,EAST POINT,GA,N
LARVIUCW,Johnson Steven O,106 S MAIN ST,UPSALA,MN,Y
EPSOWRUF,AAMCO TRANSMISSIONS,460 SPIRAL BLVD,HASTINGS,MN,N
FZRWAMYO,K S Real Estate,5441 CRENSHAW BLVD,LOS ANGELES,CA,N
MJINTBEK,Producers Tractor Co Inc,614 HIGHWAY 49,MARVELL,AR,N
ZUCALVQB,Michaelangelo Of Greenwich,353 GREENWICH AVE,GREENWICH,CT,N
NSCMKUYT,ATKINSON BUILDERS,314 HIGHVIEW AVE,KINGSPORT,TN,N
HITGRAWN,Digrigoli Real Estate,140 HOUSATONIC ST,LENOX,MA,N
JNRXMVBS,El Chontaleño,2304 BRADY AVE,LAS VEGAS,NV,N
EYTNFJBQ,Cate Thomas E Dc,2828 E 51ST ST STE 103,TULSA,OK,N
MGSOHNPU,Goodyear Auto Service Centers,7650 OSWEGO RD,LIVERPOOL,NY,N
ALRJMVIU,Aunt Lisa's Playroom Ltd,651 MARTINDALE RD,VANDALIA,OH,N
IDUKLTVP,Precision Drywall Inc.,26477 BRUNE AVE,SIOUX FALLS,SD,Y
UVEHRKTN,Anjoli's Hair & More,501 S 5TH ST,SAINT CHARLES,MO,N
NOVWHGLB,Seeno Hill,1970 EAGLE PEAK AVE,CLAYTON,CA,N
WAUDCKOT,GARVEY PROPERTIES LTD.,1801 ARGYLE SQ,BABYLON,NY,N
MHESKAJZ,Protex LLC,14 MARVINS GDNS,MORGANTOWN,WV,N
OSUZIPBV,A1 Maintenance Service,1325 BIXBY DR,CITY OF INDUSTRY,CA,N
RITADCJH,Mom's Apartment,19 IKI DR,EDGERTON,WI,N
LRGNHWJD,Jennifer Stephens Winderemere Real Estate Broker,502 STATE AVE,MARYSVILLE,WA,Y
CEVYMJHX,K & K MARKET,20885 MAIN ST E,HUNTINGDON,TN,N
DCUAQOTG,Sonshine School Frisco,7901 MAIN ST,FRISCO,TX,N
GBNLOTKU,Caseys Carry Out Pizza,610 S MONROE AVE,MASON CITY,IA,N
YEZGLTXF,TERRA DINAMICA,113 N RAILROAD AVE,DILLON,SC,N
NEUABQJV,BOBS MOBILE AUTO-TRUCK SERVICE INC,1057 SAINT JOHNS BLUFF RD N,JACKSONVILLE,FL,N
BPEYKFLC,Richard Hull Middle School Apparel Store - Duluth GA,1950 OLD PEACHTREE RD,DULUTH,GA,N
UTOSYFHJ,Birthing A Nation Global,1335 MARSHALL DR,LEESBURG,FL,N
QBKRLMDY,Realty World,780 NW BROAD ST,SOUTHERN PINES,NC,N
QEKAUNXP,SCS Unlimited,226 TIMBERLINE DR,BOZEMAN,MT,N
RYGEBPLK,Marty's Automotive,3981 SHELBYVILLE HWY,MURFREESBORO,TN,N
XQVHBTIW,SHILO BAPTIST CHURCH,607 WEST ST,ROSENBERG,TX,N
BTFDKAPR,Hospice To Heart Hospice,200 RIDGEWAY DR,SAN MARCOS,TX,N
KBPXYFRJ,Grand Canyon Railway,601 W FRANKLIN AVE,WILLIAMS,AZ,N
YJELVTCH,R & R Quickstop LLC,37750 HIGHWAY 21,LESTERVILLE,MO,N
REBALCTN,Brian's Auto Painting,25089 RUFFIAN RD,SUN CITY,CA,N
BYICESHX,Mary Ellison,405 29TH AVE,SAN MATEO,CA,N
INQSTLRB,CENTRAL VALLEY HEATING AND A C,2812 WALNUT TER,MODESTO,CA,N
ZOSLKTFW,martin douglas enterprises llc,3218 IVORY CRK,SAN ANTONIO,TX,Y
GXKPILMC,New Jersey Assn-Library,13 PARK AVE,BAYVILLE,NJ,N
FNPSHMCB,Lizzy's Place Child Care Center,36 KATANA DR,SOUTH PORTLAND,ME,N
SYRGKEBF,Newman of N Y,400 S OYSTER BAY RD,HICKSVILLE,NY,N
ITZVNPJA,Huffman Insurance Agency,4018 SYCAMORE ST,CAIRO,IL,Y
LKVFQMJO,La Pintoresca Park,45 W WASHINGTON BLVD,PASADENA,CA,N
GVCROEKY,Custom Concepts,20858 CENTRAL AVE E,BLOUNTSTOWN,FL,N
NXCZTIFW,All City Building Maintenance,7050 W 120TH AVE UNIT 200,BROOMFIELD,CO,N
ZTDAUFJM,ADT,870 BROADWAY ST,LITTLE ROCK,AR,N
UWZAMKVP,Achieving Fitness,435 BROADWAY,BAYONNE,NJ,Y
OPNSUCVW,Soft-Flow Inc,11513 GALTIER DR,BURNSVILLE,MN,N
BFYZORQL,ROMERO DOOR AND HARDWARE,765 E GREG ST STE 101,SPARKS,NV,N
LMWYPGAK,Md Construction,3137 ATLAS RD,DAVISON,MI,N
UDJFGRXV,Shell,2811 SW LOOP 410,SAN ANTONIO,TX,Y
MWYSAJPT,Creative Styles By Kim,7808 BELLFORT ST,HOUSTON,TX,Y
BEZJOUXI,HUMILITY MARY ROMAN CATHOLIC,342 E BROAD ST,DES MOINES,IA,N
HFQPTXBL,Phillips Peter C,220 MAIN ST,SALEM,NH,N
IVFTSNAE,Solano J J DDS,950 INDIAN WAY NW,LILBURN,GA,N
AHLRZEIT,SEAPAC INC,4601 WELCOME ALL RD SW,ATLANTA,GA,N
BISRVTYZ,ALL AROUND GUYS,1406 1ST ST NW,MANDAN,ND,N
IMOLKZDP,FAITH INSTALLATION SERVICES LLC,1047 COLEMAN DR,MC CALLA,AL,Y
EPLVDXCM,POS Guaranteed Financing,1491 2ND ST,SARASOTA,FL,N
ALHXVBQE,Telvent,1073 WILLA SPRINGS DR,WINTER SPRINGS,FL,N
YFWAPLUD,Lexington Deck Protectors,5951 JACKS CREEK PIKE,LEXINGTON,KY,N
PVOAWKZR,George Kiepe & Assoc,5800 HANNUM AVE STE A225,CULVER CITY,CA,N
VJUOZMKN,Volcano,5454 GEARY BLVD,SAN FRANCISCO,CA,Y
WMFNRHKZ,UNITED STATES POSTAL SERVICE,385 FARGO AVE,NOTUS,ID,N
ISHDLFAO,Juman Inc,1928 CENTRAL AVE,SOUTH EL MONTE,CA,N
ZWKTBAVL,Munguia's Construction,2222 WINTER BAY LN,HOUSTON,TX,Y
XSYTOBHZ,Unity Hospice,888 PICKWICK ST,SAVANNAH,TN,Y
PYCTDJMQ,Us Remodeling Corp,7305 BALTIMORE AVE,COLLEGE PARK,MD,N
KGIDYLRX,Katie's Place,1029 APPLE BUTTER LN,BLUE RIDGE,VA,Y
OJRDSEVM,Guenther Scott,114 2ND AVE N,ONALASKA,WI,N
VZNXTEWD,TUPPERWARE,13448 L ST,OMAHA,NE,N
TBEZXGOA,Jupiter Island Club,103 GRASSY TRL,HOBE SOUND,FL,N
PKHGRANM,Wine Centers,3875 RIDGEWAY RD,MANCHESTER,NJ,Y
SRNWFEJP,A P S Associates L L C,3859 NAZARETH PIKE,BETHLEHEM,PA,N
FEYIAXQD,THE UPS STORE,1 HEWITT DR,NORTHPORT,NY,N
XNAHICRP,LAWRENCE G KOLLOFF AND ASSOCIATES,130 W 30TH ST RM 1701,NEW YORK,NY,N
XNFEOHVZ,American Druze Society,2239 MERTON AVE,LOS ANGELES,CA,N
PZHOLBKS,City of Greenwood,101 W SCHOOL ST,GREENWOOD,WI,N
FJHINDLY,Joseph's Salon,31 COLUMBUS ST,AUBURN,NY,N
CSXHJYET,ROSSINO PLUMBING HEATING & DRAIN CLEANING,13 MILLS PT,MIDDLETON,MA,N
GJIBFRVK,Machi Community Service,5791 NW 7TH ST,MIAMI,FL,N
AJMDKXFH,USA GROCERY,2827 HOUSTON AVE,MACON,GA,N
LJHEUFBS,Mikethomas & Assoc Realty,202 E HARCOURT RD,ANGOLA,IN,Y
TUVKYDXL,Green Life Interiors,9333 BASELINE RD,RANCHO CUCAMONGA,CA,N
RKAYEZSD,Spectrum Wellness,6357 EDSALL RD,ALEXANDRIA,VA,N
IYMPOUEZ,Tapan Shah PharmD,444 W F ST,OAKDALE,CA,N
BDLPFXHQ,CYRILL MENDEZ-LLANETA MD SC,26 E 15TH AVE,GARY,IN,N
ZBEGMNFO,Doc. Com Computer Services,5801 73RD AVE N,BROOKLYN PARK,MN,Y
RSPAYOMW,Lahood Properties,1416 N AUTUMN LN,PEORIA,IL,N
YARZVKCG,studio wetz,800 JACKSON ST,DALLAS,TX,N
XZCSQITE,THURMONDS LAWN & TREE SERVICE,6251 N EAST CIRCLE DR APT D,COLUMBIA,MO,N
